id,name,neighbourhood_cleansed,latitude,longitude,price,security_deposit,cleaning_fee,extra_people,guests_included,property_type,room_type,accommodates,bathrooms,bedrooms,beds,number_of_reviews,reviews_per_month,review_scores_rating,review_scores_location,availability_365,host_id,host_is_superhost,host_identity_verified,is_superhost
37143168,Departamento tipo loft cálido,Villa Devoto,-34.58966,-58.50991,1128.0,8000.0,1500.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,6,0.9,93.0,10.0,348,279388359,False,True,0.0
37145089,Very bright studio apartment on the 12th floor.,Nuñez,-34.5495,-58.46778,1328.0,19914.0,0.0,0.0,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,2,0.7,50.0,9.0,363,179697379,False,False,0.0
37145595,"Great Studio with pool, security and wifi downtown",Monserrat,-34.61376,-58.38242,1394.0,,,0.0,1,Apartment,Entire home/apt,3,1.0,0.0,2.0,4,0.5,75.0,10.0,270,16133446,False,False,0.0
37145800,Casa Bianca,Caballito,-34.61949,-58.43584,1062.0,,,0.0,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,0.63,,,359,240263760,False,False,0.0
37146434,Departamento c/terraza en Recoleta para 4 personas,Recoleta,-34.59019,-58.40288,1726.0,,400.0,0.0,1,Apartment,Entire home/apt,4,1.5,1.0,1.0,0,0.0,,,355,230777362,False,False,0.0
37147346,Ana's room,Boedo,-34.63309,-58.41721,531.0,,,0.0,1,House,Private room,2,1.5,1.0,1.0,0,0.0,,,0,274599734,True,False,0.0
37147510,Hermoso alojamiento con amenities cercano a todo!,Palermo,-34.5803,-58.43511,1925.0,0.0,0.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,5,0.78,96.0,9.0,179,33593764,True,False,0.0
37149876,The Vintage Place in Downtown Buenos Aires,Retiro,-34.59734,-58.37778,2987.0,,,0.0,1,Apartment,Entire home/apt,5,1.0,1.0,1.0,5,0.65,92.0,10.0,357,44125269,False,False,0.0
37150347,"Refugio boutique en ""Las Cañitas"", Palermo (BA)",Palermo,-34.57187,-58.43156,4978.0,0.0,996.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,2.0,0,0.0,,,0,42427638,False,False,0.0
37150744,"Dormitorio en Belgrano,baño privado,vista piscina",Palermo,-34.5697,-58.44415,1195.0,,650.0,0.0,1,Apartment,Private room,2,1.5,1.0,1.0,1,0.21,100.0,10.0,89,546768,False,False,0.0
37151498,BEAUTIFUL BRIGHT STUDIO in Recoleta!!!,Recoleta,-34.59426,-58.38824,1460.0,0.0,398.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,2.0,9,1.16,100.0,10.0,19,3941137,True,True,0.0
37152147,Lovely,Belgrano,-34.56739,-58.45883,1527.0,,,0.0,1,Apartment,Shared room,1,1.0,1.0,0.0,1,0.18,80.0,10.0,88,279466907,False,False,0.0
37152216,Departamento Deluxe por Las Cañitas + Pileta,Palermo,-34.56708,-58.43754,2655.0,0.0,664.0,0.0,1,Condominium,Entire home/apt,2,1.0,1.0,1.0,2,0.6,100.0,10.0,179,1516235,False,False,0.0
37153558,Cálido departamento antiguo,Palermo,-34.5847,-58.42396,1925.0,0.0,500.0,0.0,1,Apartment,Entire home/apt,4,1.0,1.0,1.0,0,0.0,,,88,117315515,False,False,0.0
37153772,Tranquila habitación privada,Villa Del Parque,-34.59794,-58.48646,465.0,,,0.0,1,House,Private room,1,1.5,1.0,1.0,0,0.0,,,0,170764745,False,False,0.0
37154316,Espectacular dúplex con vista panorámica al río.,Nuñez,-34.54867,-58.45788,2390.0,,,0.0,1,Apartment,Entire home/apt,4,1.5,2.0,2.0,1,0.13,100.0,10.0,83,279477585,False,False,0.0
37154458,Estudio en Congreso,Balvanera,-34.6109,-58.39823,1394.0,,,531.0,2,Apartment,Entire home/apt,3,1.5,1.0,2.0,4,0.47,100.0,10.0,365,279222409,False,False,0.0
37156806,Beautiful Apartment,Recoleta,-34.58823,-58.40256,3319.0,,664.0,0.0,1,Apartment,Entire home/apt,4,1.0,1.0,2.0,1,0.11,80.0,10.0,179,275377953,False,False,0.0
37156954,m&m // Downtown Bs. As!!,San Nicolas,-34.60071,-58.37788,1328.0,0.0,600.0,0.0,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,0.15,100.0,10.0,25,153976306,False,False,0.0
37156962,Luminoso departamento con terraza en Belgrano!,Belgrano,-34.56698,-58.45587,2655.0,0.0,1328.0,0.0,1,Apartment,Private room,2,1.5,1.0,1.0,0,0.0,,,88,26206429,False,False,0.0
37157732,La casona de Titi,Palermo,-34.56566,-58.44276,5510.0,,,0.0,1,House,Private room,2,1.5,1.0,1.0,0,0.0,,,364,96521672,False,False,0.0
37157901,La casa de la Nonna,Belgrano,-34.55539,-58.45455,2390.0,10778.0,0.0,0.0,1,Apartment,Entire home/apt,2,1.5,1.0,1.0,2,0.24,70.0,8.0,1,279571695,False,False,0.0
37169034,Palermo Green House - Depto en Palermo con piscina,Palermo,-34.58069,-58.43827,1991.0,0.0,0.0,664.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,0.12,100.0,10.0,0,118060794,False,False,0.0
37172336,Bright and Spaciuos Studio in Palermo Hollywood,Palermo,-34.57889,-58.4285,2655.0,,,0.0,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,0,0.0,,,365,12081684,False,False,0.0
37177139,DEPARTAMENTO EN AV. CABILDO,Palermo,-34.57235,-58.43891,1328.0,0.0,1659.0,0.0,1,Apartment,Entire home/apt,3,1.0,1.0,1.0,7,1.06,100.0,9.0,176,49165262,True,False,0.0
37178994,La planta alta de Boedo,San Cristobal,-34.62916,-58.41065,996.0,,,0.0,1,Condominium,Entire home/apt,2,1.0,1.0,1.0,11,1.33,98.0,9.0,364,276952247,True,False,0.0
37179578,Moderno departamento en Recoleta,Recoleta,-34.58844,-58.4016,4647.0,,2655.0,1659.0,4,Apartment,Entire home/apt,5,2.0,2.0,3.0,19,2.24,96.0,10.0,0,28696542,True,True,0.0
37181762,Modern and Luminous New Studio in Belgrano/Nuñez,Belgrano,-34.55429,-58.45098,1991.0,6638.0,1328.0,664.0,3,Apartment,Entire home/apt,4,1.0,0.0,3.0,9,1.64,100.0,10.0,364,216193370,True,False,0.0
37182233,LUXURY APT in PUERTO MADERO VIEWS /GYM/ POOL / AC,Puerto Madero,-34.612,-58.36032,13674.0,71846.0,5676.0,0.0,1,Condominium,Entire home/apt,2,2.0,1.0,1.0,3,0.39,87.0,10.0,365,231985783,False,True,0.0
37182292,Dormitorio Privado - RECOLETA,Recoleta,-34.59042,-58.39099,3319.0,,,0.0,1,Apartment,Private room,2,1.0,1.0,1.0,0,0.0,,,365,182955042,False,False,0.0
37183308,Increible Loft zona La Boca a metros Puerto Madero,Boca,-34.62813,-58.35951,2257.0,0.0,1991.0,0.0,1,Apartment,Entire home/apt,4,1.0,1.0,3.0,14,1.6,99.0,10.0,363,26648822,True,False,0.0
37183557,"2 AMBIENTES BELGRANO CON PISCINA,SUM,PARRILLA, GYM",Belgrano,-34.562,-58.46153,2191.0,9957.0,996.0,398.0,2,Apartment,Entire home/apt,3,1.0,1.0,2.0,1,0.11,40.0,8.0,30,279827100,False,False,0.0
37184315,Luminoso depto en Barrio Belgrano.,Belgrano,-34.55996,-58.45481,4315.0,0.0,996.0,0.0,1,Apartment,Entire home/apt,4,1.5,2.0,4.0,12,1.34,100.0,10.0,364,266508301,True,False,0.0
37201413,Mitre Deluxe Apart (sobre la Av. Santa Fe),Palermo,-34.58762,-58.41192,1659.0,0.0,1328.0,0.0,1,Apartment,Entire home/apt,3,1.0,1.0,3.0,16,1.9,99.0,10.0,214,116345168,True,False,0.0
37203272,La posada de Gardel 2,Balvanera,-34.60093,-58.41125,996.0,0.0,797.0,0.0,1,House,Private room,2,1.0,1.0,1.0,10,1.22,98.0,10.0,172,277980660,True,False,0.0
37206478,Excellent and comfortable flat in BA!,Balvanera,-34.61648,-58.40438,2655.0,9957.0,1328.0,1659.0,2,Apartment,Entire home/apt,2,1.5,0.0,1.0,0,0.0,,,359,280058150,False,False,0.0
37207740,"Sepctacular 3 br Apt in Plaermo Sky , Pool & Gym",Palermo,-34.58079,-58.42365,21905.0,19914.0,4315.0,0.0,1,Apartment,Entire home/apt,6,3.5,3.0,4.0,1,0.35,100.0,10.0,299,1875949,True,False,0.0
37209253,Moderno departamento en San Telmo super conectado,Monserrat,-34.61688,-58.37989,1460.0,99570.0,1328.0,465.0,1,Apartment,Entire home/apt,2,1.0,1.0,2.0,0,0.0,,,365,173755137,False,False,0.0
37209763,Bella,Palermo,-34.56611,-58.43304,1328.0,,,0.0,1,Hostel,Private room,1,1.0,0.0,1.0,0,0.0,,,365,84351051,False,True,0.0
37210466,"Corrientes y Callao, amplio departamento completo!",Balvanera,-34.60571,-58.39418,2390.0,,531.0,0.0,1,Apartment,Entire home/apt,3,1.0,1.0,2.0,1,0.2,100.0,10.0,327,153812884,True,True,0.0
37211528,SanTelmo - Luminoso y Confortable Depto.,Monserrat,-34.61364,-58.37191,1659.0,0.0,1328.0,0.0,1,Apartment,Entire home/apt,4,1.5,1.0,2.0,0,0.0,,,173,280112651,False,False,0.0
37211985,Habitación Doble Standard en Floresta,Floresta,-34.62728,-58.48338,4514.0,11948.0,0.0,0.0,1,Serviced apartment,Hotel room,2,1.0,1.0,1.0,0,0.0,,,361,223855671,False,False,0.0
37213566,Lo del Calle,Recoleta,-34.59028,-58.40651,1328.0,0.0,0.0,0.0,1,Apartment,Private room,4,2.5,2.0,2.0,1,0.11,100.0,10.0,364,44677379,False,True,0.0
37213944,"La mejor zona de BsAs, Recoleta/Palermo",Recoleta,-34.58574,-58.40553,2589.0,,332.0,332.0,2,Apartment,Entire home/apt,4,1.0,1.0,2.0,10,1.14,94.0,10.0,178,199406348,False,True,0.0
37214650,Estudio en barrio River (nuñez),Belgrano,-34.55169,-58.45076,2323.0,,1659.0,0.0,1,Loft,Entire home/apt,2,1.0,0.0,1.0,9,1.1,100.0,10.0,365,279544736,True,False,0.0
37215196,Departamento Exclusivo en Recoleta,Retiro,-34.59563,-58.38353,7966.0,19914.0,3651.0,1328.0,5,Apartment,Entire home/apt,7,2.0,4.0,6.0,14,1.81,94.0,10.0,365,280177394,False,False,0.0
37215996,SOLER ART STUDIOS II B - PALERMO HOLLYWOOD,Palermo,-34.57941,-58.4342,1991.0,39828.0,0.0,0.0,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,37,4.29,96.0,10.0,95,280190512,True,False,0.0
37216221,MODERNO APARTAMENTO EN PALERMO SOHO,Palermo,-34.58051,-58.42684,1859.0,0.0,332.0,0.0,1,Apartment,Entire home/apt,4,1.0,1.0,4.0,11,1.31,95.0,10.0,144,94977370,False,False,0.0
37217512,Amplia habitación,Balvanera,-34.60013,-58.4045,797.0,,,332.0,1,Apartment,Private room,3,1.0,1.0,1.0,3,0.34,100.0,10.0,89,12082809,True,True,0.0
37217712,Dpto con Terraza en Recoleta,Recoleta,-34.59359,-58.4028,1527.0,0.0,500.0,0.0,1,Apartment,Entire home/apt,2,1.5,1.0,1.0,1,0.11,100.0,10.0,363,159627411,False,False,0.0
37220075,ALOJAMIENTO CHE LOLITA HOUSE,Velez Sarsfield,-34.63022,-58.49878,1328.0,0.0,500.0,0.0,1,House,Entire home/apt,4,1.0,2.0,3.0,6,0.76,84.0,10.0,55,234814927,False,False,0.0
37220500,1 AMB. ALQUILER TEMPORARIO.ZONA PALERMO CHICO.,Palermo,-34.57831,-58.40547,3120.0,,,0.0,1,Apartment,Entire home/apt,2,1.0,0.0,2.0,0,0.0,,,358,279922607,False,False,0.0
37231443,2 ambientes hermoso,Villa Del Parque,-34.60096,-58.49082,3319.0,,,0.0,1,Apartment,Entire home/apt,4,1.5,1.0,2.0,0,0.0,,,364,61699173,False,True,0.0
37232036,"Flat in Recoleta with parking, Juncal St. (20)",Recoleta,-34.58868,-58.40486,3319.0,,1659.0,531.0,2,Apartment,Entire home/apt,5,1.0,2.0,5.0,17,1.91,93.0,10.0,90,48064803,False,True,0.0
37234240,Moderno estudio Todo Sol Terraza propia. Pileta ed,Belgrano,-34.56231,-58.46088,1394.0,0.0,1450.0,500.0,2,Apartment,Entire home/apt,2,1.0,0.0,1.0,4,0.46,100.0,10.0,114,156185541,False,False,0.0
37234419,Cómodo piso con vista increíble en Las Cañitas.,Palermo,-34.56665,-58.44082,5111.0,0.0,3983.0,0.0,1,Apartment,Entire home/apt,6,2.0,3.0,4.0,4,0.55,100.0,10.0,139,280323228,False,False,0.0
37235589,Palermo Tango,Palermo,-34.57904,-58.42722,1328.0,16595.0,0.0,664.0,1,Apartment,Private room,1,1.0,1.0,1.0,4,0.47,100.0,10.0,358,171623118,False,False,0.0
37236484,Amplio y luminoso en pleno centro de BsAs.,Balvanera,-34.60431,-58.40099,730.0,,,750.0,1,Apartment,Private room,1,2.0,1.0,2.0,3,0.57,100.0,9.0,365,126668943,False,False,0.0
37238180,Modern Studio Apartment,Almagro,-34.60301,-58.41875,1328.0,0.0,664.0,0.0,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,21,2.7,97.0,10.0,114,42863450,True,True,0.0
37238257,SOLER ART STUDIOS -  PALERMO HOLLYWOOD,Palermo,-34.57877,-58.43356,1991.0,39828.0,0.0,0.0,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,36,4.0,96.0,10.0,90,280354810,True,False,0.0
37239390,Moderno y Amplio apartamento de familia.,Flores,-34.61596,-58.45981,2655.0,,,0.0,1,Apartment,Private room,2,1.0,1.0,2.0,0,0.0,,,90,202874013,False,False,0.0
37239440,Apartamento moderno y cómodo en Recoleta,Recoleta,-34.5971,-58.39143,4647.0,,,0.0,1,Apartment,Entire home/apt,4,2.0,1.0,1.0,6,0.71,100.0,10.0,179,172583805,False,False,0.0
37239585,Depto alquiler temporario frente a Htal Italiano!,Almagro,-34.60591,-58.42601,1726.0,15000.0,500.0,280.0,3,Apartment,Entire home/apt,3,1.0,0.0,3.0,0,0.0,,,361,83712487,False,False,0.0
37243231,Colegiales Habitación Privada,Colegiales,-34.57955,-58.45229,1062.0,0.0,800.0,700.0,1,Apartment,Private room,1,1.0,2.0,3.0,8,0.94,90.0,10.0,132,134912583,False,False,0.0
37244118,Bright Apt in BA - Luminoso Apart en Buenos Aires,Palermo,-34.59678,-58.42143,2323.0,0.0,1328.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,4,0.81,95.0,10.0,90,274062750,True,False,0.0
37244269,Studio en Recoleta,Recoleta,-34.59044,-58.39547,1195.0,0.0,900.0,0.0,1,Apartment,Entire home/apt,1,1.0,1.0,1.0,2,0.25,90.0,10.0,364,144818738,False,False,0.0
37247846,Greyhouse - Palermo Viejo @greyhouseba,Palermo,-34.58966,-58.42629,3983.0,,1195.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,27,3.2,99.0,10.0,364,268132442,True,False,0.0
37248004,GASCONCITO  Dpto a 50 m  del hospital.,Almagro,-34.6042,-58.42419,1593.0,0.0,500.0,0.0,1,Apartment,Entire home/apt,4,1.0,1.0,3.0,0,0.0,,,249,22285522,False,True,0.0
37250658,La posada de Gardel 3,Balvanera,-34.60221,-58.4114,996.0,0.0,664.0,0.0,1,House,Private room,2,1.0,1.0,1.0,15,1.7,93.0,10.0,0,277980660,True,False,0.0
37251089,Departamento dúplex con balcón y parrilla,Palermo,-34.57942,-58.41457,1659.0,,,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,2.0,2,0.22,100.0,10.0,0,114234677,False,False,0.0
37251433,"Departamento con EXCELENTE  ubicación, zona segura",Recoleta,-34.58476,-58.40064,1593.0,,,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,4,0.51,65.0,10.0,364,108723390,False,False,0.0
37251784,Modern & Sunny Apartment. Palermo Hollywood.,Palermo,-34.58175,-58.44139,4514.0,0.0,1991.0,0.0,1,Apartment,Entire home/apt,4,1.5,2.0,3.0,12,1.64,98.0,10.0,299,155598777,False,False,0.0
37252456,Departamento antiguo en el Barrio de Recoleta!,Recoleta,-34.59055,-58.40545,2788.0,,,0.0,1,Apartment,Entire home/apt,4,1.0,2.0,4.0,0,0.0,,,90,231124505,False,False,0.0
37252946,Cozy apartment in best area of Belgrano.,Belgrano,-34.56596,-58.46243,1527.0,,,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,2.0,7,0.82,86.0,10.0,0,280458424,False,False,0.0
37253556,Monoambiente en Palermo para 2 o 3 personas !,Palermo,-34.5832,-58.43455,1460.0,,,0.0,1,Apartment,Entire home/apt,3,1.0,0.0,3.0,2,0.26,60.0,10.0,90,280096744,False,False,0.0
37253906,private house love,Liniers,-34.64693,-58.51607,996.0,,300.0,0.0,1,Condominium,Entire home/apt,3,1.0,1.0,1.0,2,0.28,70.0,10.0,178,140132801,False,False,0.0
37254646,Aires Norteños Cómodo depto en Plaza San Martín,Retiro,-34.59818,-58.3781,1792.0,0.0,664.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,41,4.57,98.0,10.0,22,195305834,True,False,0.0
37255196,Luxury Apt | Spa & Lap Pool  | Palermo Hollywood,Palermo,-34.58172,-58.42965,9957.0,46466.0,2323.0,0.0,1,Apartment,Entire home/apt,2,2.0,1.0,1.0,0,0.0,,,268,102900768,True,False,0.0
37255419,M buen depto cerca centro geográfico de la ciudad,Parque Chacabuco,-34.62878,-58.42865,1460.0,0.0,664.0,0.0,1,Apartment,Entire home/apt,4,1.0,1.0,3.0,13,1.54,97.0,9.0,330,107251669,True,True,0.0
37255678,Un habitación muy cómoda en pleno Palermo,Palermo,-34.5889,-58.4191,1328.0,,,0.0,1,Condominium,Private room,1,1.0,1.0,1.0,0,0.0,,,365,280489441,False,False,0.0
37256344,Apartamento 2 dormitorios moderno en Caballito,Caballito,-34.62454,-58.43571,2390.0,,996.0,0.0,1,Apartment,Entire home/apt,4,1.0,2.0,3.0,0,0.0,,,88,140801439,False,False,0.0
37257391,Muy lindo departamento en Floresta,Floresta,-34.62624,-58.4858,1195.0,0.0,600.0,0.0,1,Apartment,Entire home/apt,4,1.5,1.0,3.0,1,0.15,100.0,10.0,89,280502022,False,False,0.0
37274855,DEPARTAMENTO A ESTRENAR.,San Nicolas,-34.60686,-58.37866,10023.0,,,0.0,1,Apartment,Entire home/apt,4,1.0,2.0,2.0,0,0.0,,,365,280517091,False,False,0.0
37278757,Departamento Lima 287,Monserrat,-34.61064,-58.38254,996.0,,,0.0,1,Apartment,Shared room,1,1.0,1.0,4.0,0,0.0,,,89,280645208,False,False,0.0
37279899,"Departamento amplio, clásico restaurado.",Villa Del Parque,-34.60061,-58.49571,664.0,0.0,400.0,0.0,1,Apartment,Entire home/apt,4,1.0,1.0,2.0,0,0.0,,,127,277226813,False,False,0.0
37280197,Salguero Suites 5º D,Almagro,-34.60036,-58.419,2522.0,,0.0,332.0,1,Apartment,Entire home/apt,2,1.0,1.0,2.0,4,0.52,95.0,10.0,332,229275787,False,False,0.0
37280744,"Studio Borges - Pool, Gym and Security 24 hs",Palermo,-34.58356,-58.42444,2589.0,0.0,996.0,332.0,1,Apartment,Entire home/apt,3,1.0,1.0,2.0,1,0.13,100.0,10.0,364,163445938,False,False,0.0
37281571,Un luminoso lugar para vivir Buenos Aires a pleno,Recoleta,-34.59718,-58.3894,1659.0,0.0,797.0,0.0,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,15,2.06,100.0,10.0,163,599842,True,False,0.0
37284117,Departamento 2 ambientes con terraza en caballito,Caballito,-34.61775,-58.42997,1328.0,,,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,2.0,2,0.25,100.0,9.0,0,193454172,False,False,0.0
37284186,Cálido y luminoso estudio en Chacarita,Chacarita,-34.57992,-58.45346,1062.0,16595.0,797.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,0,0.0,,,179,25939167,False,False,0.0
37288142,"Great Park Views, Spacious & Perfect location.",Palermo,-34.58349,-58.40683,4647.0,19914.0,1328.0,0.0,1,Apartment,Entire home/apt,4,1.0,2.0,4.0,6,0.76,97.0,10.0,335,30423321,False,False,0.0
37288218,EXCLUSIVE BELGRANO GOLF NEIGHBORHOOD,Belgrano,-34.5559,-58.43831,3253.0,,,0.0,1,Apartment,Entire home/apt,4,1.0,2.0,3.0,0,0.0,,,0,96036208,False,False,0.0
37290331,Mi lugar en San Telmo,San Telmo,-34.61834,-58.3762,1394.0,10000.0,500.0,300.0,3,Apartment,Entire home/apt,4,1.0,2.0,3.0,13,1.51,95.0,10.0,11,280736312,True,False,0.0
37290649,VERNE Rustic Buenos Aires,Belgrano,-34.55716,-58.44564,1128.0,0.0,929.0,0.0,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,4,0.47,100.0,10.0,81,43147796,False,True,0.0
37295002,Depto luminoso cerca de los mejores accesos!,Saavedra,-34.54879,-58.47045,1659.0,,1328.0,0.0,1,Apartment,Entire home/apt,4,1.0,1.0,2.0,11,1.7,98.0,10.0,237,2640214,False,True,0.0
37295489,Bohemian and Antique apartment at San Telmo!,San Telmo,-34.62276,-58.37487,1659.0,6638.0,1328.0,0.0,1,Apartment,Entire home/apt,3,1.0,2.0,2.0,7,0.87,90.0,10.0,148,280773041,False,False,0.0
37299489,Excelente y bien ubicado. Zona Palermo Soho.,Villa Crespo,-34.5946,-58.43044,1527.0,,1991.0,0.0,1,Apartment,Entire home/apt,3,1.0,1.0,2.0,7,0.9,86.0,9.0,178,33032591,True,False,0.0
37311865,A Metros del  Obelisco.(en el♥️ de BsAs),San Nicolas,-34.60338,-58.38328,1659.0,331899.0,398.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,2,0.51,80.0,10.0,176,280881716,False,False,0.0
37313763,Hermoso y amplio departamento en Caballito,Caballito,-34.62021,-58.4562,996.0,0.0,500.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,3,0.6,100.0,10.0,0,187115409,False,False,0.0
37319929,MODERN STUDIO IN RECOLETA FULL OF LIGHT AND VIEWS,Recoleta,-34.5973,-58.40742,2655.0,0.0,1659.0,0.0,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,23,2.58,99.0,10.0,360,161902,True,True,0.0
37320862,Residencia para estudiantes habitación compartida,Nuñez,-34.54432,-58.45537,929.0,,,0.0,1,House,Entire home/apt,1,3.0,3.0,0.0,2,0.24,100.0,10.0,0,278492354,False,False,0.0
37321850,Cozy apartment in Almagro neighborhood !,Almagro,-34.60972,-58.42483,1527.0,5900.0,0.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,8,0.96,98.0,10.0,0,140708180,False,False,0.0
37322527,Comfy&Clean apartment in the fanciest area -20%OFF,Retiro,-34.59295,-58.37904,730.0,0.0,600.0,350.0,1,Apartment,Private room,2,2.0,1.0,1.0,2,0.31,60.0,10.0,158,280952510,False,False,0.0
37323042,"Petit Apart Palermo/Recoleta ""Inmejorable""",Palermo,-34.58339,-58.40729,1991.0,,1062.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,2.0,1,1.0,60.0,8.0,124,183545462,False,False,0.0
37323389,Hermoso Departamento cerca de Palermo (Studio),Villa Crespo,-34.59341,-58.44512,1925.0,0.0,996.0,664.0,2,Apartment,Entire home/apt,2,1.0,1.0,1.0,8,1.62,98.0,9.0,330,280967028,True,False,0.0
37323568,The Edge,Retiro,-34.59571,-58.37732,4315.0,0.0,6306.0,0.0,2,Serviced apartment,Hotel room,2,1.5,1.0,1.0,0,0.0,,,346,669759,False,True,0.0
37324154,apartamento buenos aires c,San Nicolas,-34.59998,-58.38002,1792.0,,,0.0,1,Apartment,Entire home/apt,4,1.5,1.0,3.0,0,0.0,,,363,141894788,False,False,0.0
37325257,Super fancy&clean in the heart of the city -20%OFF,Retiro,-34.59397,-58.37822,996.0,0.0,600.0,350.0,1,Apartment,Private room,2,2.0,1.0,1.0,5,0.7,96.0,10.0,128,280952510,False,False,0.0
37325712,Classic Noir - Modern One Bedroom with Pool,Palermo,-34.57829,-58.43885,4912.0,0.0,6306.0,0.0,2,Serviced apartment,Hotel room,2,1.0,1.0,1.0,0,0.0,,,364,669759,False,True,0.0
37326435,Modern and spacious apt in Trendy Neighborhood!,Colegiales,-34.57607,-58.44378,1991.0,7103.0,730.0,0.0,1,Apartment,Entire home/apt,2,1.5,1.0,1.0,5,0.67,100.0,10.0,0,12572317,False,False,0.0
37327617,Alojamiento en Palermo Soho,Palermo,-34.58241,-58.42647,2323.0,,1062.0,0.0,1,Loft,Entire home/apt,2,1.0,0.0,1.0,14,1.57,99.0,10.0,177,16720852,True,True,0.0
37328224,Lovely apartment heart of Palermo Hollywood,Palermo,-34.58066,-58.44004,1659.0,9957.0,996.0,0.0,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,19,2.24,93.0,10.0,268,50116965,False,True,0.0
37328228,Pequeño GRAN depto para 2-3 pers en Palermo Soho,Palermo,-34.59404,-58.42043,1593.0,9957.0,996.0,0.0,1,Apartment,Entire home/apt,3,1.0,0.0,2.0,31,3.59,94.0,10.0,270,50116965,False,True,0.0
37329507,"Habitación, luz natural y buena energía.",Villa Santa Rita,-34.6151,-58.47872,996.0,0.0,332.0,0.0,1,Apartment,Private room,1,1.0,1.0,1.0,0,0.0,,,300,112570120,False,False,0.0
37329981,Cálido departamento en caballito,Flores,-34.61865,-58.4594,1195.0,0.0,1328.0,0.0,2,Apartment,Entire home/apt,2,1.0,1.0,1.0,3,0.43,80.0,7.0,144,72377541,False,False,0.0
37330113,Espacioso departamento cerca de San Telmo,Monserrat,-34.614,-58.37214,996.0,,,0.0,1,Apartment,Entire home/apt,3,1.0,1.0,2.0,2,0.26,100.0,10.0,0,156119353,False,False,0.0
37330320,Excelente departamento entero totalmente equipado,Balvanera,-34.60986,-58.40575,1659.0,,,0.0,1,Apartment,Entire home/apt,3,1.0,1.0,2.0,33,3.78,100.0,10.0,179,27098785,True,False,0.0
37332425,Estudio/ Monoamiente DRAGO 2,Villa Urquiza,-34.56872,-58.48031,1394.0,0.0,531.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,6,0.69,100.0,10.0,343,165357624,True,False,0.0
37350053,Vive como un porteño 100%,Retiro,-34.59758,-58.38222,1394.0,0.0,299.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,22,2.84,93.0,10.0,0,281383390,False,False,0.0
37352420,¡¡¡Departamento en el Centro de Buenos Aires!!!,San Nicolas,-34.60684,-58.38642,1328.0,0.0,664.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,14,1.79,97.0,10.0,179,108485591,True,False,0.0
37352510,Departamento 2 ambientes RECOLETA,Recoleta,-34.599,-58.3874,2655.0,0.0,664.0,2655.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,15,1.78,100.0,9.0,364,218939745,True,False,0.0
37353429,Habitación Classic con 2 camas Twin,Recoleta,-34.5962,-58.39383,4779.0,,,0.0,1,Hotel,Hotel room,2,1.0,1.0,2.0,1,0.13,100.0,10.0,365,272717462,False,True,0.0
37353496,"San Telmo:  3 or 4 guests, entire apartment. Cosy!",Monserrat,-34.61565,-58.37587,1460.0,,1328.0,0.0,1,Apartment,Entire home/apt,4,1.0,2.0,4.0,12,1.41,87.0,9.0,85,270635085,False,True,0.0
37355159,Estudio en el corazon de Palermo Hollywood I,Palermo,-34.58504,-58.43874,1991.0,0.0,664.0,0.0,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,17,1.96,86.0,10.0,89,15900304,False,False,0.0
